title,genre
The Walk,Thriller
The Revenant,Western
The Revenant,Drama
The Revenant,Adventure
The Revenant,Thriller
Irrational Man,Mystery
Irrational Man,Drama
Southpaw,Action
Southpaw,Drama
Sicario,Action
Sicario,Crime
Sicario,Drama
Sicario,Mystery
Sicario,Thriller
Anomalisa,Animation
Anomalisa,Comedy
Anomalisa,Drama
Anomalisa,Romance
The Intern,Comedy
Room,Drama
Room,Thriller
The Gift,Thriller
The Gift,Mystery
The Witch,Mystery
The Witch,Horror
The Visit,Horror
The Visit,Thriller
American Ultra,Comedy
American Ultra,Action
Straight Outta Compton,Drama
Straight Outta Compton,Music
Joy,Drama
Joy,Comedy
Suffragette,Drama
Suffragette,History
Legend,Crime
Legend,Thriller
The Danish Girl,Drama
Green Room,Horror
Green Room,Crime
Green Room,Thriller
Beasts of No Nation,Drama
Beasts of No Nation,War
The Night Before,Comedy
Everest,Adventure
Everest,Drama
Spotlight,Drama
Spotlight,Thriller
Spotlight,History
Burnt,Drama
Hotel Transylvania 2,Animation
Hotel Transylvania 2,Comedy
Hotel Transylvania 2,Family
Bridge of Spies,Thriller
Bridge of Spies,Drama
The Invitation,Thriller
"Hail, Caesar!",Comedy
"Hail, Caesar!",Drama
"Hail, Caesar!",Mystery
Goosebumps,Adventure
Goosebumps,Horror
Goosebumps,Comedy
Bone Tomahawk,Horror
Bone Tomahawk,Western
Bone Tomahawk,Adventure
Bone Tomahawk,Drama
Concussion,Drama
The Peanuts Movie,Animation
Creed,Drama
Solace,Crime
Solace,Drama
Solace,Mystery
The Big Short,Comedy
The Big Short,Drama
Zoolander 2,Comedy
How to Be Single,Comedy
How to Be Single,Romance
Daddy's Home,Comedy
Sisters,Comedy
Kung Fu Panda 3,Action
Kung Fu Panda 3,Adventure
Kung Fu Panda 3,Animation
Kung Fu Panda 3,Comedy
Kung Fu Panda 3,Family
Kung Fu Panda 3,Action
Kung Fu Panda 3,Adventure
Kung Fu Panda 3,Animation
Kung Fu Panda 3,Comedy
Kung Fu Panda 3,Family
Kung Fu Panda 3,Action
Kung Fu Panda 3,Adventure
Kung Fu Panda 3,Animation
Kung Fu Panda 3,Comedy
Kung Fu Panda 3,Family
Kung Fu Panda 3,Action
Kung Fu Panda 3,Adventure
Kung Fu Panda 3,Animation
Kung Fu Panda 3,Comedy
Kung Fu Panda 3,Family
Pride and Prejudice and Zombies,Romance
Pride and Prejudice and Zombies,Horror
Pride and Prejudice and Zombies,Comedy
Pride and Prejudice and Zombies,Thriller
Pride and Prejudice and Zombies,Romance
Pride and Prejudice and Zombies,Horror
Pride and Prejudice and Zombies,Comedy
Pride and Prejudice and Zombies,Thriller
Pride and Prejudice and Zombies,Romance
Pride and Prejudice and Zombies,Horror
Pride and Prejudice and Zombies,Comedy
Pride and Prejudice and Zombies,Thriller
Pride and Prejudice and Zombies,Romance
Pride and Prejudice and Zombies,Horror
Pride and Prejudice and Zombies,Comedy
Pride and Prejudice and Zombies,Thriller
The Boy,Horror
The Boy,Mystery
The Boy,Thriller
The Boy,Horror
The Boy,Mystery
The Boy,Thriller
The Boy,Horror
The Boy,Mystery
The Boy,Thriller
The Boy,Horror
The Boy,Mystery
The Boy,Thriller
Me Before You,Drama
Me Before You,Romance
Me Before You,Drama
Me Before You,Romance
Me Before You,Drama
Me Before You,Romance
Me Before You,Drama
Me Before You,Romance
10 Cloverfield Lane,Thriller
10 Cloverfield Lane,Science Fiction
10 Cloverfield Lane,Drama
10 Cloverfield Lane,Thriller
10 Cloverfield Lane,Science Fiction
10 Cloverfield Lane,Drama
10 Cloverfield Lane,Thriller
10 Cloverfield Lane,Science Fiction
10 Cloverfield Lane,Drama
10 Cloverfield Lane,Thriller
10 Cloverfield Lane,Science Fiction
10 Cloverfield Lane,Drama
London Has Fallen,Action
London Has Fallen,Crime
London Has Fallen,Thriller
London Has Fallen,Action
London Has Fallen,Crime
London Has Fallen,Thriller
London Has Fallen,Action
London Has Fallen,Crime
London Has Fallen,Thriller
London Has Fallen,Action
London Has Fallen,Crime
London Has Fallen,Thriller
Zootopia,Animation
Zootopia,Adventure
Zootopia,Family
Zootopia,Comedy
Zootopia,Animation
Zootopia,Adventure
Zootopia,Family
Zootopia,Comedy
Zootopia,Animation
Zootopia,Adventure
Zootopia,Family
Zootopia,Comedy
Zootopia,Animation
Zootopia,Adventure
Zootopia,Family
Zootopia,Comedy
Grimsby,Action
Grimsby,Comedy
Grimsby,Action
Grimsby,Comedy
Grimsby,Action
Grimsby,Comedy
Grimsby,Action
Grimsby,Comedy
The Neon Demon,Thriller
The Neon Demon,Horror
Keanu,Action
Keanu,Comedy
Sing Street,Romance
Sing Street,Drama
Sing Street,Music
The Huntsman: Winter's War,Action
The Huntsman: Winter's War,Adventure
The Huntsman: Winter's War,Drama
Neighbors 2: Sorority Rising,Comedy
Hush,Horror
Hush,Thriller
Money Monster,Thriller
Finding Dory,Adventure
Finding Dory,Animation
Finding Dory,Comedy
Finding Dory,Family
The Nice Guys,Action
The Nice Guys,Comedy
The Nice Guys,Crime
The Nice Guys,Thriller
The Shallows,Horror
The Shallows,Drama
The Shallows,Thriller
The Handmaiden,Thriller
The Handmaiden,Drama
The Handmaiden,Romance
Now You See Me 2,Action
Now You See Me 2,Adventure
Now You See Me 2,Comedy
Now You See Me 2,Crime
Now You See Me 2,Mystery
Now You See Me 2,Thriller
Teenage Mutant Ninja Turtles: Out of the Shadows,Fantasy
Teenage Mutant Ninja Turtles: Out of the Shadows,Action
Teenage Mutant Ninja Turtles: Out of the Shadows,Adventure
Teenage Mutant Ninja Turtles: Out of the Shadows,Comedy
The Conjuring 2,Horror
Ghostbusters,Action
Ghostbusters,Fantasy
Ghostbusters,Comedy
Central Intelligence,Action
Central Intelligence,Comedy
Jason Bourne,Action
Jason Bourne,Thriller
The Legend of Tarzan,Action
The Legend of Tarzan,Adventure
The Purge: Election Year,Action
The Purge: Election Year,Horror
The Purge: Election Year,Thriller
Mike and Dave Need Wedding Dates,Comedy
Piper,Family
Piper,Animation
Nerve,Mystery
Nerve,Adventure
Nerve,Crime
Hell or High Water,Crime
Hell or High Water,Drama
Hell or High Water,Thriller
Hell or High Water,Western
